at                         	at
twilight.                  	twilight.
She                        	She
was                        	was
not                        	not
to                         	to
board                      	board
with                       	with
the                        	the
other                      	other
girls,                     	girls,
who                        	who
all                        	all
had                        	had
relatives                  	relatives
in                         	in
town                       	town
to                         	to
take                       	take
pity                       	pity
on                         	on
them.                      	them.
Miss                       	Miss
Josephine                  	Josephine
Barry                      	Barry
would                      	would
have                       	have
liked                      	liked
to                         	to
board                      	board
her,                       	her,
but                        	but
Beechwood                  	Beechwood
was                        	was
so                         	so
far                        	far
from                       	from
the                        	the
Academy                    	Academy
that                       	that
it                         	it
was                        	was
out                        	out
of                         	of
the                        	the
question;                  	question;
so                         	so
Miss                       	Miss
Barry                      	Barry
hunted                     	hunted
up                         	up
a                          	a
boarding-house,            	boarding-house,
assuring                   	assuring
Matthew                    	Matthew
and                        	and
Marilla                    	Marilla
that                       	that
it                         	it
was                        	was
the                        	the
very                       	very
place                      	place
for                        	for
Anne.                      	Anne.
“The                       	The                        	.
lady                       	lady
who                        	who
keeps                      	keeps
it                         	it
is                         	is
a                          	a
reduced                    	reduced
gentlewoman,”              	gentlewoman,"              	.
explained                  	explained
Miss                       	Miss
Barry.                     	Barry.
“Her                       	"Her                       	.
husband                    	husband
was                        	was
a                          	a
British                    	British
officer,                   	officer,
and                        	and
she                        	she
is                         	is
very                       	very
careful                    	careful
what                       	what
sort                       	sort
of                         	of
boarders                   	boarders
she                        	she
takes.                     	takes.
Anne                       	Anne
will                       	will
not                        	not
meet                       	meet
with                       	with
any                        	any
objectionable              	objectionable
persons                    	persons
under                      	under
her                        	her
roof.                      	roof.
The                        	The
table                      	table
is                         	is
good,                      	good,
and                        	and
the                        	the
house                      	house
is                         	is
near                       	near
the                        	the
Academy,                   	Academy,
in                         	in
a                          	a
quiet                      	quiet
neighborhood.”             	neighbourhood."            	@
All                        	All
this                       	this
might                      	might
be                         	be
quite                      	quite
true,                      	true,
and                        	and,                       	.
indeed,                    	indeed,
proved                     	proved
to                         	to
be                         	be
so,                        	so,
but                        	but
it                         	it
did                        	did
not                        	not
materially                 	materially
help                       	help
Anne                       	Anne
in                         	in
the                        	the
first                      	first
agony                      	agony
of                         	of
homesickness               	homesickness
that                       	that
seized                     	seized
upon                       	upon
her.                       	her.
She                        	She
looked                     	looked
dismally                   	dismally
about                      	about
her                        	her
narrow                     	narrow
little                     	little
room,                      	room,
with                       	with
its                        	its
dull-papered,              	dull-papered,
pictureless                	pictureless
walls,                     	walls,
its                        	its
small                      	small
iron                       	iron
bedstead                   	bedstead
and                        	and
empty                      	empty
book-case;                 	bookcase;                  	.
and                        	and
a                          	a
horrible                   	horrible
choke                      	choke
came                       	came
into                       	into
her                        	her
throat                     	throat
as                         	as
she                        	she
thought                    	thought
of                         	of
her                        	her
own                        	own
white                      	white
room                       	room
at                         	at
Green                      	Green
Gables,                    	Gables,
where                      	where
she                        	she
would                      	would
have                       	have
the                        	the
pleasant                   	pleasant
consciousness              	consciousness
of                         	of
a                          	a
great                      	great
green                      	green
still                      	still
outdoors,                  	outdoors,
of                         	of
sweet                      	sweet
peas                       	peas
growing                    	growing
in                         	in
the                        	the
garden,                    	garden,
and                        	and
moonlight                  	moonlight
falling                    	falling
on                         	on
the                        	the
orchard,                   	orchard,
of                         	of
the                        	the
brook                      	brook
below                      	below
the                        	the
slope                      	slope
and                        	and
the                        	the
spruce                     	spruce
boughs                     	boughs
tossing                    	tossing
in                         	in
the                        	the
night                      	night
wind                       	wind
beyond                     	beyond
it,                        	it,
of                         	of
a                          	a
vast                       	vast
starry                     	starry
sky,                       	sky,
and                        	and
the                        	the
light                      	light
from                       	from
Diana’s                    	Diana's                    	.
window                     	window
shining                    	shining
out                        	out
through                    	through
the                        	the
gap                        	gap
in                         	in
the                        	the
trees.                     	trees.
Here                       	Here
there                      	there
was                        	was
nothing                    	nothing
of                         	of
this;                      	this;
Anne                       	Anne
knew                       	knew
that                       	that
outside                    	outside
of                         	of
her                        	her
window                     	window
was                        	was
a                          	a
hard                       	hard
street,                    	street,
with                       	with
a                          	a
network                    	network
of                         	of
telephone                  	telephone
wires                      	wires
shutting                   	shutting
out                        	out
the                        	the
sky,                       	sky,
the                        	the
tramp                      	tramp
of                         	of
alien                      	alien
feet,                      	feet,
and                        	and
a                          	a
thousand                   	thousand
lights                     	lights
gleaming                   	gleaming
on                         	on
stranger                   	stranger
faces.                     	faces.
She                        	She
knew                       	knew
that                       	that
she                        	she
was                        	was
going                      	going
to                         	to
cry,                       	cry,
and                        	and
fought                     	fought
against                    	against
it.                        	it.
“I                         	I                          	.
_won’t_                    	won't                      	.
cry.                       	cry.
It’s                       	It's                       	.
silly—and                  	silly—and
weak—there’s               	weak—there's               	.
the                        	the
third                      	third
tear                       	tear
splashing                  	splashing
down                       	down
by                         	by
my                         	my
nose.                      	nose.
There                      	There
are                        	are
more                       	more
coming!                    	coming!
I                          	I
must                       	must
think                      	think
of                         	of
something                  	something
funny                      	funny
to                         	to
stop                       	stop
them.                      	them.
But                        	But
there’s                    	there's                    	.
nothing                    	nothing
funny                      	funny
except                     	except
what                       	what
is                         	is
connected                  	connected
with                       	with
Avonlea,                   	Avonlea,
and                        	and
that                       	that
only                       	only
makes                      	makes
things                     	things
worse—four—five—I’m        	worse—four—five—I'm        	.
going                      	going
home                       	home
next                       	next
Friday,                    	Friday,
but                        	but
that                       	that
seems                      	seems
a                          	a
hundred                    	hundred
years                      	years
away.                      	away.
Oh,                        	Oh,
Matthew                    	Matthew
is                         	is
nearly                     	nearly
home                       	home
by                         	by
now—and                    	now—and
Marilla                    	Marilla
is                         	is
at                         	at
the                        	the
gate,                      	gate,
looking                    	looking
down                       	down
the                        	the
lane                       	lane
for                        	for
him—six—seven—eight—oh,    	him—six—seven—eight—oh,
there’s                    	there's                    	.
no                         	no
use                        	use
in                         	in
counting                   	counting
them!                      	them!
They’re                    	They're                    	.
coming                     	coming
in                         	in
a                          	a
flood                      	flood
presently.                 	presently.
I                          	I
can’t                      	can't                      	.
cheer                      	cheer
up—I                       	up—I
don’t                      	don't                      	.
_want_                     	want                       	.
to                         	to
cheer                      	cheer
up.                        	up.
It’s                       	It's                       	.
nicer                      	nicer
to                         	to
be                         	be
miserable!”                	miserable!"                	.
The                        	The
flood                      	flood
of                         	of
tears                      	tears
would                      	would
have                       	have
come,                      	come,
no                         	no
doubt,                     	doubt,
had                        	had
not                        	not
Josie                      	Josie
Pye                        	Pye
appeared                   	appeared
at                         	at
that                       	that
moment.                    	moment.
In                         	In
the                        	the
joy                        	joy
of                         	of
seeing                     	seeing
a                          	a
familiar                   	familiar
face                       	face
Anne                       	Anne
forgot                     	forgot
that                       	that
there                      	there
had                        	had
never                      	never
been                       	been
much                       	much
love                       	love
lost                       	lost
between                    	between
her                        	her
and                        	and
Josie.                     	Josie.
As                         	As
a                          	a
part                       	part
of                         	of
Avonlea                    	Avonlea
life                       	life
even                       	even
a                          	a
Pye                        	Pye
was                        	was
welcome.                   	welcome.
“I’m                       	"I'm                       	.
so                         	so
glad                       	glad
you                        	you
came                       	came
up,”                       	up,"                       	.
Anne                       	Anne
said                       	said
sincerely.                 	sincerely.
“You’ve                    	"You've                    	.
been                       	been
crying,”                   	crying,"                   	.
remarked                   	remarked
Josie,                     	Josie,
with                       	with
aggravating                	aggravating
pity.                      	pity.
“I                         	"I                         	.
suppose                    	suppose
you’re                     	you're                     	.
homesick—some              	homesick—some
people                     	people
have                       	have
so                         	so
little                     	little
self-control               	self-control
in                         	in
that                       	that
respect.                   	respect.
I’ve                       	I've                       	.
no                         	no
intention                  	intention
of                         	of
being                      	being
homesick,                  	homesick,
I                          	I
can                        	can
tell                       	tell
you.                       	you.
Town’s                     	Town's                     	.
too                        	too
jolly                      	jolly
after                      	after
that                       	that
poky                       	poky
old                        	old
Avonlea.                   	Avonlea.
I                          	I
wonder                     	wonder
how                        	how
I                          	I
ever                       	ever
existed                    	existed
there                      	there
so                         	so
long.                      	long.
You                        	You
shouldn’t                  	shouldn't                  	.
cry,                       	cry,
Anne;                      	Anne;
it                         	it
isn’t                      	isn't                      	.
becoming,                  	becoming,
for                        	for
your                       	your
nose                       	rose                       	@
and                        	and
eyes                       	eyes
get                        	get
red,                       	red,
and                        	and
then                       	then
you                        	you
seem                       	seem
_all_                      	all                        	.
red.                       	red.
I’d                        	I'd                        	.
a                          	a
perfectly                  	perfectly
scrumptious                	scrumptious
time                       	time
in                         	in
the                        	the
Academy                    	Academy
today.                     	to-day.                    	.
Our                        	Our
French                     	French
professor                  	professor
is                         	is
simply                     	simply
a                          	a
duck.                      	duck.
His                        	His
moustache                  	moustache
would                      	would
give                       	give
you                        	you
kerwollowps                	kerwollops                 	@
of                         	of
the                        	the
heart.                     	heart.
Have                       	Have
you                        	you
anything                   	anything
eatable                    	eatable
around,                    	around,
Anne?                      	Anne?
I’m                        	I'm                        	.
literally                  	literally
starving.                  	starving.
Ah,                        	Ah,
I                          	I
guessed                    	guessed
likely                     	likely
Marilla’d                  	Marilla'd                  	.
load                       	load
you                        	you
up                         	up
with                       	with
cake.                      	cake.
That’s                     	That's                     	.
why                        	why
I                          	I
called                     	called
round.                     	round.
Otherwise                  	Otherwise
I’d                        	I'd                        	.
have                       	have
gone                       	gone
to                         	to
the                        	the
park                       	park
to                         	to
hear                       	hear
the                        	the
band                       	band
play                       	play
with                       	with
Frank                      	Frank
Stockley.                  	Stockley.
He                         	He
boards                     	boards
same                       	same
place                      	place
as                         	as
I                          	I
do,                        	do,
and                        	and
he’s                       	he's                       	.
a                          	a
sport.                     	sport.
He                         	He
noticed                    	noticed
you                        	you
in                         	in
class                      	class
today,                     	to-day,                    	.
and                        	and
asked                      	asked
me                         	me
who                        	who
the                        	the
red-headed                 	red-headed
girl                       	girl
was.                       	was.
I                          	I
told                       	told
him                        	him
you                        	you
were                       	were
an                         	an
orphan                     	orphan
that                       	that
the                        	the
Cuthberts                  	Cuthberts
had                        	had
adopted,                   	adopted,
and                        	and
nobody                     	nobody
knew                       	knew
very                       	very
much                       	much
about                      	about
what                       	what
you’d                      	you'd                      	.
been                       	been
before                     	before
that.”                     	that."                     	.
Anne                       	Anne
was                        	was
wondering                  	wondering
if,                        	if,
after                      	after
all,                       	all,
solitude                   	solitude
and                        	and
tears                      	tears
were                       	were
not                        	not
more                       	more
satisfactory               	satisfactory
than                       	than
Josie                      	Josie
Pye’s                      	Pye's                      	.
companionship              	companionship
when                       	when
Jane                       	Jane
and                        	and
Ruby                       	Ruby
appeared,                  	appeared,
each                       	each
with                       	with
an                         	an
inch                       	inch
of                         	of
Queen’s                    	Queen's                    	.
color                      	colour                     	@
ribbon—purple              	ribbon—purple
and                        	and
scarlet—pinned             	scarlet—pinned
proudly                    	proudly
to                         	to
her                        	her
coat.                      	coat.
As                         	As
Josie                      	Josie
was                        	was
not                        	not
“speaking”                 	"speaking"                 	.
to                         	to
Jane                       	Jane
just                       	just
then                       	then
she                        	she
had                        	had
to                         	to
subside                    	subside
into                       	into
comparative                	comparative
harmlessness.              	harmlessness.
“Well,”                    	"Well,"                    	.
said                       	said
Jane                       	Jane
with                       	with
a                          	a
sigh,                      	sigh,
“I                         	"I                         	.
feel                       	feel
as                         	as
if                         	if
I’d                        	I'd                        	.
lived                      	lived
many                       	many
moons                      	moons
since                      	since
the                        	the
morning.                   	morning.
I                          	I
ought                      	ought
to                         	to
be                         	be
home                       	home
studying                   	studying
my                         	my
Virgil—that                	Virgil—that
horrid                     	horrid
old                        	old
professor                  	professor
gave                       	gave
us                         	us
twenty                     	twenty
lines                      	lines
to                         	to
start                      	start
in                         	in
on                         	on
tomorrow.                  	to-morrow.                 	.
But                        	But
I                          	I
simply                     	simply
couldn’t                   	couldn't                   	.
settle                     	settle
down                       	down
to                         	to
study                      	study
tonight.                   	to-night.                  	.
Anne,                      	Anne,
methinks                   	methinks
I                          	I
see                        	see
the                        	the
traces                     	traces
of                         	of
tears.                     	tears.
If                         	If
you’ve                     	you've                     	.
been                       	been
crying                     	crying
_do_                       	do                         	.
own                        	own
up.                        	up.
It                         	It
will                       	will
restore                    	restore
my                         	my
self-respect,              	self-respect,
for                        	for
I                          	I
was                        	was
shedding                   	shedding
tears                      	tears
freely                     	freely
before                     	before
Ruby                       	Ruby
came                       	came
along.                     	along.
I                          	I
don’t                      	don't                      	.
mind                       	mind
being                      	being
a                          	a
goose                      	goose
so                         	so
much                       	much
if                         	if
somebody                   	somebody
else                       	else
is                         	is
goosey,                    	goosey,
too.                       	too.
Cake?                      	Cake?
You’ll                     	You'll                     	.
give                       	give
me                         	me
a                          	a
teeny                      	teeny
piece,                     	piece,
won’t                      	won't                      	.
you?                       	you?
Thank                      	Thank
you.                       	you.
It                         	It
has                        	has
the                        	the
real                       	real
Avonlea                    	Avonlea
flavor.”                   	flavour."                  	@
Ruby,                      	Ruby,
perceiving                 	perceiving
the                        	the
Queen’s                    	Queen's                    	.
calendar                   	calendar
lying                      	lying
on                         	on
the                        	the
table,                     	table,
wanted                     	wanted
to                         	to
know                       	know
if                         	if
Anne                       	Anne
meant                      	meant
to                         	to
try                        	try
for                        	for
the                        	the
gold                       	gold
medal.                     	medal.
Anne                       	Anne
blushed                    	blushed
and                        	and
admitted                   	admitted
she                        	she
was                        	was
thinking                   	thinking
of                         	of
it.                        	it.
“Oh,                       	"Oh,                       	.
that                       	that
reminds                    	reminds
me,”                       	me,"                       	.
said                       	said
Josie,                     	Josie,
“Queen’s                   	"Queen's                   	.
is                         	is
to                         	to
get                        	get
one                        	one
of                         	of
the                        	the
Avery                      	Avery
scholarships               	scholarships
after                      	after
all.                       	all.
The                        	The
word                       	word
came                       	came
today.                     	to-day.                    	.
Frank                      	Frank
Stockley                   	Stockley
told                       	told
me—his                     	me—his
uncle                      	uncle
is                         	is
one                        	one
of                         	of
the                        	the
board                      	board
of                         	of
governors,                 	governors,
you                        	you
know.                      	know.
It                         	It
will                       	will
be                         	be
announced                  	announced
in                         	in
the                        	the
Academy                    	Academy
tomorrow.”                 	to-morrow."                	.
An                         	An
Avery                      	Avery
scholarship!               	scholarship!
Anne                       	Anne
felt                       	felt
her                        	her
heart                      	heart
beat                       	beat
more                       	more
quickly,                   	quickly,
and                        	and
the                        	the
horizons                   	horizons
of                         	of
her                        	her
ambition                   	ambition
shifted                    	shifted
and                        	and
broadened                  	broadened
as                         	as
if                         	if
by                         	by
magic.                     	magic.
Before                     	Before
Josie                      	Josie
had                        	had
told                       	told
the                        	the
news                       	news
Anne’s                     	Anne's                     	.
highest                    	highest
pinnacle                   	pinnacle
of                         	of
aspiration                 	aspiration
had                        	had
been                       	been
a                          	a
teacher’s                  	teacher's                  	.
provincial                 	provincial
license,                   	license,
First                      	Class                      	@
Class,                     	First,                     	@
at                         	at
the                        	the
end                        	end
of                         	of
the                        	the
year,                      	year,
and                        	and
perhaps                    	perhaps
the                        	the
medal!                     	medal!
But                        	But
now                        	now
in                         	in
one                        	one
moment                     	moment
Anne                       	Anne
saw                        	saw
herself                    	herself
winning                    	winning
the                        	the
Avery                      	Avery
scholarship,               	scholarship,
taking                     	taking
an                         	an
Arts                       	Arts
course                     	course
at                         	at
Redmond                    	Redmond
College,                   	College,
and                        	and
graduating                 	graduating
in                         	in
a                          	a
gown                       	gown
and                        	and
mortar                     	mortar-board,              	@
board,                     	all                        	@
before                     	before
the                        	the
echo                       	echo
of                         	of
Josie’s                    	Josie's                    	.
words                      	words
had                        	had
died                       	died
away.                      	away.
For                        	For
the                        	the
Avery                      	Avery
scholarship                	scholarship
was                        	was
in                         	in
English,                   	English,
and                        	and
Anne                       	Anne
felt                       	felt
that                       	that
here                       	here
her                        	her
foot                       	foot
was                        	was
on                         	on
native                     	her                        	@
heath.                     	native                     	@
None                       	heath.                     	@
A                          	A
wealthy                    	wealthy
manufacturer               	manufacturer
of                         	of
New                        	New
Brunswick                  	Brunswick
had                        	had
died                       	died
and                        	and
left                       	left
part                       	part
of                         	of
his                        	his
fortune                    	fortune
to                         	to
endow                      	endow
a                          	a
large                      	large
number                     	number
of                         	of
scholarships               	scholarships
to                         	to
be                         	be
distributed                	distributed
among                      	among
the                        	the
various                    	various
high                       	high
schools                    	schools
and                        	and
academies                  	academies
of                         	of
the                        	the
Maritime                   	Maritime
Provinces,                 	Provinces,
according                  	according
to                         	to
their                      	their
respective                 	respective
standings.                 	standings.
There                      	There
had                        	had
been                       	been
much                       	much
doubt                      	doubt
whether                    	whether
one                        	one
would                      	would
be                         	be
allotted                   	allotted
to                         	to
Queen’s,                   	Queen's,                   	.
but                        	but
the                        	the
matter                     	matter
was                        	was
settled                    	settled
at                         	at
last,                      	last,
and                        	and
at                         	at
the                        	the
end                        	end
of                         	of
the                        	the
year                       	year
the                        	the
graduate                   	graduate
who                        	who
made                       	made
the                        	the
highest                    	highest
mark                       	mark
in                         	in
English                    	English
and                        	and
English                    	English
Literature                 	Literature
would                      	would
win                        	win
the                        	the
scholarship—two            	scholarship—two
hundred                    	hundred
and                        	and
fifty                      	fifty
dollars                    	dollars
a                          	a
year                       	year
for                        	for
four                       	four
years                      	years
at                         	at
Redmond                    	Redmond
College.                   	College.
No                         	No
wonder                     	wonder
that                       	that
Anne                       	Anne
went                       	went
to                         	to
bed                        	bed
that                       	that
night                      	night
with                       	with
tingling                   	tingling
cheeks!                    	cheeks!
“I’ll                      	"I'll                      	.
win                        	win
that                       	that
scholarship                	scholarship
if                         	if
hard                       	hard
work                       	work
can                        	can
do                         	do
it,”                       	it,"                       	.
she                        	she
resolved.                  	resolved.
“Wouldn’t                  	"Wouldn't                  	.
Matthew                    	Matthew
be                         	be
proud                      	proud
if                         	if
I                          	got                        	@
got                        	to                         	@
to                         	be                         	@
be                         	a                          	@
a                          	B.                         	@
B.A.?                      	A.?                        	@
Oh,                        	Oh,
it’s                       	it's                       	.
delightful                 	delightful
to                         	to
have                       	have
ambitions.                 	ambitions.
I’m                        	I'm                        	.
so                         	so
glad                       	glad
I                          	I
have                       	have
such                       	such
a                          	a
lot.                       	lot.
And                        	And
there                      	there
never                      	never
seems                      	seems
to                         	to
be                         	be
any                        	any
end                        	end
to                         	to
them—that’s                	them—that's                	.
the                        	the
best                       	best
of                         	of
it.                        	it.
Just                       	Just
as                         	as
soon                       	soon
as                         	as
you                        	you
attain                     	attain
to                         	to
one                        	one
ambition                   	ambition
you                        	you
see                        	see
another                    	another
one                        	one
glittering                 	glittering
higher                     	higher
up                         	up
still.                     	still.
It                         	It
does                       	does
make                       	make
life                       	life
so                         	so
interesting.”              	interesting."              	.
CHAPTER                    	CHAPTER
XXXV.                      	XXXV.
The                        	The
Winter                     	Winter
at                         	at
Queen’s                    	Queen's                    	.
Anne’s                     	Anne's                     	.
homesickness               	homesickness
wore                       	wore
off,                       	off,
greatly                    	greatly
helped                     	helped
in                         	in
the                        	the
wearing                    	wearing
by                         	by
her                        	her
weekend                    	week-end                   	.
visits                     	visits
home.                      	home.
As                         	As
long                       	long
as                         	as
the                        	the
open                       	open
weather                    	weather
lasted                     	lasted
the                        	the
Avonlea                    	Avonlea
students                   	students
went                       	went
out                        	out
to                         	to
Carmody                    	Carmody
on                         	on
the                        	the
new                        	new
branch                     	branch
railway                    	railway
every                      	every
Friday                     	Friday
night.                     	night.
Diana                      	Diana
and                        	and
several                    	several
other                      	other
Avonlea                    	Avonlea
young                      	young
folks                      	folks
were                       	were
generally                  	generally
on                         	on
hand                       	hand
to                         	to
meet                       	meet
them                       	them
and                        	and
they                       	they
all                        	all
walked                     	walked
over                       	over
to                         	to
Avonlea                    	Avonlea
in                         	in
a                          	a
merry                      	merry
party.                     	party.
Anne                       	Anne
thought                    	thought
those                      	those
Friday                     	Friday
evening                    	evening
gypsyings                  	gipsyings                  	@
over                       	over
the                        	the
autumnal                   	autumnal
hills                      	hills
in                         	in
the                        	the
crisp                      	crisp
golden                     	golden
air,                       	air,
with                       	with
the                        	the
homelights                 	homelights
of                         	of
Avonlea                    	Avonlea
twinkling                  	twinkling
beyond,                    	beyond,
were                       	were
the                        	the
best                       	best
and                        	and
dearest                    	dearest
hours                      	hours
in                         	in
the                        	the
whole                      	whole
week.                      	week.
Gilbert                    	Gilbert
Blythe                     	Blythe
nearly                     	nearly
always                     	always
walked                     	walked
with                       	with
Ruby                       	Ruby
Gillis                     	Gillis
and                        	and
carried                    	carried
her                        	her
satchel                    	satchel
for                        	for
her.                       	her.
